Time,open,high,low,close,volume
2010/10/7 0:00,1.39291,1.40283,1.38546,1.39263,81641.70001
2010/10/8 0:00,1.39243,1.39813,1.38342,1.39363,81066.10001
2010/10/11 0:00,1.39482,1.40099,1.38647,1.38757,81491.89999
2010/10/12 0:00,1.38764,1.39339,1.37736,1.39254,81156.09998
2010/10/13 0:00,1.39247,1.40017,1.39094,1.39603,81168.90001
2010/10/14 0:00,1.39593,1.41226,1.39533,1.40835,81497.2
2010/10/15 0:00,1.40839,1.41571,1.39376,1.39754,81905.10001
2010/10/18 0:00,1.39814,1.39996,1.38286,1.39343,83711.19999
2010/10/19 0:00,1.39334,1.39979,1.37117,1.37252,83859.10004
2010/10/20 0:00,1.37265,1.39914,1.36974,1.39625,85185.80003
2010/10/21 0:00,1.3961,1.405,1.38729,1.39168,83765.69999
2010/10/22 0:00,1.39194,1.39715,1.38576,1.39534,83578.89998
2010/10/25 0:00,1.39584,1.40806,1.39319,1.39636,87522.9
2010/10/26 0:00,1.39633,1.39821,1.38225,1.38585,83556.00001
2010/10/27 0:00,1.38594,1.38777,1.37334,1.37694,84028.70002
2010/10/28 0:00,1.37673,1.39449,1.37621,1.39303,83686.20001
2010/10/29 0:00,1.39296,1.39507,1.38046,1.39463,83859.30003
2010/11/1 0:00,1.39516,1.40118,1.3863,1.38924,81324.8
2010/11/2 0:00,1.38928,1.40585,1.388,1.40333,85313.40002
2010/11/3 0:00,1.40334,1.41475,1.39894,1.41386,84906
2010/11/4 0:00,1.41376,1.42825,1.41013,1.42064,84953.2
2010/11/5 0:00,1.42066,1.42478,1.40215,1.40308,86867.00005
2010/11/8 0:00,1.40593,1.40837,1.38863,1.39186,82993.70002
2010/11/9 0:00,1.39191,1.39724,1.37502,1.37717,84129.99999
2010/11/10 0:00,1.37724,1.38255,1.36698,1.37827,84719.30003
2010/11/11 0:00,1.37825,1.38217,1.36352,1.36669,84918.40002
2010/11/12 0:00,1.36656,1.37769,1.3572,1.36907,86265.20002
2010/11/15 0:00,1.37058,1.37508,1.35642,1.35877,86952.60001
2010/11/16 0:00,1.35882,1.3656,1.34472,1.34917,92460.1
2010/11/17 0:00,1.34912,1.35666,1.34612,1.35322,79525.59995
2010/11/18 0:00,1.35325,1.36675,1.35248,1.36441,83014.8
2010/11/19 0:00,1.36453,1.37321,1.36094,1.36758,74422.50003
2010/11/22 0:00,1.37172,1.37866,1.35776,1.36287,66482.9
2010/11/23 0:00,1.36287,1.36342,1.33623,1.33689,85985.4
2010/11/24 0:00,1.33699,1.34215,1.32852,1.33359,86744.19998
2010/11/25 0:00,1.33358,1.3388,1.32873,1.3361,81358.89998
2010/11/26 0:00,1.33611,1.3364,1.32012,1.32429,73541.00001
2010/11/29 0:00,1.32845,1.33011,1.30648,1.31252,141808.8999
2010/11/30 0:00,1.31253,1.31511,1.29695,1.29836,238784.9999
2010/12/1 0:00,1.29836,1.31792,1.29717,1.31393,210113.1998
2010/12/2 0:00,1.31393,1.32479,1.30611,1.321,197442.1999
2010/12/3 0:00,1.321,1.34385,1.31941,1.34163,175984.5999
2010/12/6 0:00,1.33803,1.34232,1.32471,1.33088,173058.9999
2010/12/7 0:00,1.33088,1.34011,1.32588,1.32618,178168.9999
2010/12/8 0:00,1.32636,1.32807,1.31809,1.32623,189480.5998
2010/12/9 0:00,1.32623,1.33234,1.3165,1.32393,174434.0998
2010/12/10 0:00,1.32393,1.3283,1.31792,1.32259,144589.9
2010/12/13 0:00,1.31967,1.34338,1.31833,1.33926,172902.7999
2010/12/14 0:00,1.33926,1.34988,1.33632,1.3379,193814.3998
2010/12/15 0:00,1.33791,1.33825,1.32095,1.32143,196339.9999
2010/12/16 0:00,1.32143,1.32662,1.31821,1.32446,167561.1998
2010/12/17 0:00,1.32456,1.33593,1.31338,1.31895,163936.5999
2010/12/20 0:00,1.31873,1.31896,1.3095,1.31316,188756.1149
2010/12/21 0:00,1.31321,1.32023,1.30741,1.31017,194442.9828
2010/12/22 0:00,1.31017,1.31812,1.30792,1.31009,158515.7396
2010/12/23 0:00,1.31009,1.31521,1.30561,1.31137,135349.0118
2010/12/24 0:00,1.31168,1.3149,1.30991,1.31242,63401.90202
2010/12/27 0:00,1.31152,1.3171,1.30734,1.31661,101354.6956
2010/12/28 0:00,1.31661,1.32754,1.30954,1.31157,136859.3606
2010/12/29 0:00,1.31157,1.32393,1.30844,1.32258,130740.3905
2010/12/30 0:00,1.32258,1.33149,1.32156,1.32896,141865.6605
2010/12/31 0:00,1.32902,1.34254,1.32857,1.33864,108916.9204
2011/1/3 0:00,1.33466,1.33957,1.32513,1.33611,207737.8299
2011/1/4 0:00,1.33611,1.3431,1.32932,1.33081,273733.5215
2011/1/5 0:00,1.33105,1.33259,1.31272,1.31497,183048.691
2011/1/6 0:00,1.31497,1.31708,1.2998,1.30039,171777.8808
2011/1/7 0:00,1.30045,1.30218,1.29061,1.29079,174326.0808
2011/1/10 0:00,1.28795,1.2965,1.28747,1.29521,155412.4411
2011/1/11 0:00,1.29523,1.29913,1.29081,1.29747,192693.341
2011/1/12 0:00,1.29747,1.31438,1.29632,1.31328,218635.2203
2011/1/13 0:00,1.3133,1.33838,1.30899,1.33648,180142.3508
2011/1/14 0:00,1.33648,1.34532,1.33148,1.33894,178005.5908
2011/1/17 0:00,1.33838,1.33894,1.32451,1.32946,153105.2805
2011/1/18 0:00,1.32947,1.34631,1.32537,1.3388,197834.7508
2011/1/19 0:00,1.33881,1.35389,1.33693,1.34743,188272.6009
2011/1/20 0:00,1.34755,1.35225,1.33968,1.34732,191552.6407
2011/1/21 0:00,1.34731,1.36267,1.345,1.36218,176363.5806
2011/1/24 0:00,1.36435,1.36861,1.35413,1.36386,159193.1305
2011/1/25 0:00,1.36386,1.37045,1.35753,1.36821,183069.2007
2011/1/26 0:00,1.36821,1.37221,1.36454,1.37138,161446.2008
2011/1/27 0:00,1.37138,1.37579,1.36396,1.37341,158132.0906
2011/1/28 0:00,1.37341,1.37469,1.35841,1.36124,150827.6706
2011/1/31 0:00,1.35874,1.37401,1.35711,1.3695,173411.3908
2011/2/1 0:00,1.36947,1.38433,1.3689,1.38301,176471.9406
2011/2/2 0:00,1.38296,1.38621,1.377,1.38111,173273.4106
2011/2/3 0:00,1.38111,1.38256,1.36102,1.36349,188275.3704
2011/2/4 0:00,1.36349,1.36514,1.35442,1.35832,177888.9905
2011/2/7 0:00,1.35636,1.3627,1.35091,1.35832,201385.4704
2011/2/8 0:00,1.35833,1.36893,1.35731,1.36263,218605.0707
2011/2/9 0:00,1.36263,1.37438,1.36116,1.37332,186746.4504
2011/2/10 0:00,1.37332,1.37348,1.3578,1.36032,182376.4205
2011/2/11 0:00,1.36048,1.36213,1.34981,1.35513,156611.2405
2011/2/14 0:00,1.35084,1.35588,1.3429,1.34897,171446.2407
2011/2/15 0:00,1.34897,1.35509,1.34618,1.34871,197800.8908
2011/2/16 0:00,1.34873,1.35888,1.34631,1.357,207048.7608
2011/2/17 0:00,1.35708,1.36191,1.35376,1.36102,203892.5907
2011/2/18 0:00,1.36103,1.37152,1.35467,1.36943,194780.2207
2011/2/21 0:00,1.37009,1.37163,1.3648,1.368,117083.1005
2011/2/22 0:00,1.36805,1.3704,1.3528,1.36511,236471.0407
2011/2/23 0:00,1.36511,1.3787,1.36494,1.37492,204269.8508
2011/2/24 0:00,1.37491,1.3821,1.37049,1.38008,216891.7203
2011/2/25 0:00,1.38008,1.3839,1.37245,1.37543,174705.2403
2011/2/28 0:00,1.37587,1.38553,1.37121,1.38071,180646.6404
2011/3/1 0:00,1.38071,1.3855,1.37649,1.37776,190612.0303
2011/3/2 0:00,1.37773,1.3891,1.37441,1.38663,179920.8405
2011/3/3 0:00,1.38663,1.39717,1.38336,1.39702,173551.9902
2011/3/4 0:00,1.39703,1.40072,1.39421,1.39879,153307.7402
2011/3/7 0:00,1.39945,1.40364,1.39563,1.39687,196800.2299
2011/3/8 0:00,1.39693,1.39893,1.3864,1.39058,167749.65
2011/3/9 0:00,1.39058,1.3942,1.38566,1.39092,185505.4004
2011/3/10 0:00,1.39101,1.39251,1.37762,1.3798,207763.5204
2011/3/11 0:00,1.37979,1.39149,1.37529,1.39036,177714.4903
2011/3/14 0:00,1.39645,1.4004,1.39052,1.39932,191984.5204
2011/3/15 0:00,1.39944,1.40137,1.38561,1.39986,237378.3604
2011/3/16 0:00,1.39991,1.40031,1.38671,1.39006,224986.9903
2011/3/17 0:00,1.39013,1.40532,1.38705,1.40226,243750.9602
2011/3/18 0:00,1.40226,1.4186,1.39814,1.41856,199640.9202
2011/3/21 0:00,1.41947,1.42399,1.41404,1.4227,155124.54
2011/3/22 0:00,1.42271,1.42489,1.41797,1.41971,167093.36
2011/3/23 0:00,1.41974,1.42151,1.40864,1.4088,190838.0898
2011/3/24 0:00,1.4089,1.42166,1.40541,1.41783,175133.8798
2011/3/25 0:00,1.41792,1.41943,1.40565,1.40891,175925.6798
2011/3/28 0:00,1.40421,1.41161,1.40222,1.4088,146366.4098
2011/3/29 0:00,1.40881,1.41491,1.40481,1.41147,164314.7197
2011/3/30 0:00,1.41142,1.4148,1.40528,1.413,184976.4395
2011/3/31 0:00,1.41293,1.42335,1.41175,1.41589,183480.3594
2011/4/1 0:00,1.41592,1.42458,1.40626,1.42376,179762.8095
2011/4/4 0:00,1.4229,1.4269,1.41934,1.42212,149790.5596
2011/4/5 0:00,1.42214,1.42462,1.41523,1.42236,160824.9994
2011/4/6 0:00,1.42253,1.435,1.42111,1.43327,179082.9294
2011/4/7 0:00,1.43327,1.43377,1.42451,1.4309,189379.7594
2011/4/8 0:00,1.43092,1.44891,1.42918,1.44837,173488.1795
2011/4/11 0:00,1.44715,1.44842,1.44214,1.4437,155338.6992
2011/4/12 0:00,1.44363,1.45193,1.43782,1.44779,218189.8089
2011/4/13 0:00,1.44789,1.45202,1.44142,1.44436,179266.5492
2011/4/14 0:00,1.44441,1.4515,1.43658,1.44897,201694.829
2011/4/15 0:00,1.44903,1.45043,1.43917,1.44321,168102.9292
2011/4/18 0:00,1.44096,1.44211,1.41617,1.4236,200630.449
2011/4/19 0:00,1.42369,1.43535,1.4206,1.43357,191782.8592
2011/4/20 0:00,1.43371,1.4545,1.43292,1.45242,218538.2789
2011/4/21 0:00,1.45246,1.46491,1.45061,1.45535,196437.4889
2011/4/22 0:00,1.45551,1.4589,1.4535,1.45656,55833.0398
2011/4/25 0:00,1.45598,1.46279,1.45262,1.4582,118216.0696
2011/4/26 0:00,1.45824,1.46562,1.44943,1.4645,191214.9393
2011/4/27 0:00,1.46451,1.47956,1.46332,1.47886,199678.5393
2011/4/28 0:00,1.47886,1.48803,1.477,1.48236,200722.2295
2011/4/29 0:00,1.48236,1.48785,1.4805,1.48087,123274.2999
2011/5/2 0:00,1.48144,1.49023,1.47642,1.48311,162571.4799
2011/5/3 0:00,1.48313,1.48898,1.47551,1.48262,204654.9997
2011/5/4 0:00,1.48265,1.49405,1.47758,1.48285,222163.3496
2011/5/5 0:00,1.48287,1.48986,1.45109,1.45431,243996.4997
2011/5/6 0:00,1.4543,1.45882,1.43148,1.43158,272484.7795
2011/5/9 0:00,1.43569,1.44415,1.42567,1.43665,260004.8891
2011/5/10 0:00,1.43665,1.44129,1.42716,1.44103,295507.9893
2011/5/11 0:00,1.44103,1.44239,1.41731,1.41933,273949.5494
2011/5/12 0:00,1.41933,1.42763,1.41236,1.4246,283419.6494
2011/5/13 0:00,1.42461,1.43392,1.40677,1.41201,280340.7298
2011/5/16 0:00,1.40906,1.42449,1.4049,1.4157,262311.2097
2011/5/17 0:00,1.41573,1.4239,1.41242,1.4238,255488.5498
2011/5/18 0:00,1.42381,1.42874,1.41957,1.42504,227024.2997
2011/5/19 0:00,1.42504,1.43255,1.42072,1.43139,243113.8095
2011/5/20 0:00,1.43136,1.4346,1.41346,1.41597,225026.9796
2011/5/23 0:00,1.41253,1.41506,1.39701,1.4049,244040.4997
2011/5/24 0:00,1.40491,1.4133,1.40031,1.41011,238997.2996
2011/5/25 0:00,1.41011,1.41192,1.40142,1.4089,243558.5195
2011/5/26 0:00,1.40896,1.4207,1.4069,1.41449,248665.2493
2011/5/27 0:00,1.41454,1.43242,1.41267,1.43182,245675.6894
2011/5/30 0:00,1.43248,1.43248,1.42575,1.42831,114604.0698
2011/5/31 0:00,1.42844,1.44246,1.42808,1.43981,221343.5096
2011/6/1 0:00,1.43981,1.44592,1.43217,1.4329,230426.7496
2011/6/2 0:00,1.43292,1.45126,1.43094,1.44931,215390.1993
2011/6/3 0:00,1.44931,1.46432,1.44557,1.46374,209386.2095
2011/6/6 0:00,1.46094,1.46585,1.45581,1.45766,214291.0395
2011/6/7 0:00,1.45766,1.46964,1.45646,1.46923,208318.9996
2011/6/8 0:00,1.46923,1.4697,1.45653,1.45836,221803.7796
2011/6/9 0:00,1.45847,1.46467,1.44787,1.45111,215481.7397
2011/6/10 0:00,1.45119,1.45511,1.43231,1.43481,228674.5398
2011/6/13 0:00,1.43275,1.44308,1.43222,1.4414,212262.4397
2011/6/14 0:00,1.44146,1.44981,1.43793,1.44415,218268.0996
2011/6/15 0:00,1.44415,1.44521,1.41568,1.41818,250943.8798
2011/6/16 0:00,1.41817,1.42197,1.4074,1.421,281641.5694
2011/6/17 0:00,1.42106,1.434,1.41282,1.43072,243801.4299
2011/6/20 0:00,1.42773,1.43279,1.41922,1.4305,209301.12
2011/6/21 0:00,1.43051,1.44233,1.43041,1.44142,212905.4601
2011/6/22 0:00,1.44142,1.44421,1.43432,1.43557,207978.8701
2011/6/23 0:00,1.43563,1.43588,1.41277,1.4257,236655.8303
2011/6/24 0:00,1.4257,1.43067,1.41442,1.41892,225469.7003
2011/6/27 0:00,1.41946,1.42931,1.41033,1.42874,217373.3801
2011/6/28 0:00,1.42878,1.43973,1.4238,1.43722,229941.7703
2011/6/29 0:00,1.43722,1.44485,1.43392,1.44366,215782.1406
2011/6/30 0:00,1.44361,1.45383,1.44278,1.45033,208480.9404
2011/7/1 0:00,1.45027,1.45512,1.44391,1.45285,200390.3405
2011/7/4 0:00,1.45351,1.45788,1.44961,1.45417,140098.2706
2011/7/5 0:00,1.45422,1.45541,1.43989,1.44299,200168.4407
2011/7/6 0:00,1.44301,1.44671,1.42868,1.43211,208453.4006
2011/7/7 0:00,1.43221,1.4375,1.42237,1.4364,206430.0406
2011/7/8 0:00,1.43651,1.43699,1.4215,1.42655,221325.2806
2011/7/11 0:00,1.42093,1.42288,1.39871,1.40316,259302.3609
2011/7/12 0:00,1.40316,1.40626,1.38377,1.39767,342416.7909
2011/7/13 0:00,1.39764,1.41927,1.39522,1.41609,285592.0309
2011/7/14 0:00,1.41627,1.42813,1.41162,1.41435,296493.6811
2011/7/15 0:00,1.41435,1.41988,1.40931,1.41568,245832.0007
2011/7/18 0:00,1.41088,1.41351,1.40148,1.41132,245652.3909
2011/7/19 0:00,1.41133,1.42178,1.4069,1.41534,272658.7012
2011/7/20 0:00,1.41533,1.42397,1.4134,1.4217,240372.0311
2011/7/21 0:00,1.42173,1.44342,1.41394,1.44253,283728.1412
2011/7/22 0:00,1.44253,1.44406,1.43247,1.43596,238683.5512
2011/7/25 0:00,1.43852,1.44186,1.43256,1.4378,234067.8713
2011/7/26 0:00,1.43781,1.45259,1.43577,1.45112,247754.3111
2011/7/27 0:00,1.45113,1.45363,1.43403,1.43694,244933.2414
2011/7/28 0:00,1.43694,1.4401,1.42551,1.43326,255679.5614
2011/7/29 0:00,1.43329,1.44131,1.42307,1.43968,271296.9911
2011/8/1 0:00,1.43857,1.44534,1.41861,1.42511,261543.871
2011/8/2 0:00,1.42513,1.42836,1.41519,1.42054,292172.6713
2011/8/3 0:00,1.4204,1.43448,1.4146,1.43243,318401.6413
2011/8/4 0:00,1.43243,1.4369,1.40913,1.4093,337065.3814
2011/8/5 0:00,1.40938,1.42983,1.40565,1.42812,351506.8212
2011/8/8 0:00,1.44172,1.44298,1.41312,1.41801,362663.6313
2011/8/9 0:00,1.41808,1.43788,1.41532,1.43758,369226.291
2011/8/10 0:00,1.43773,1.44017,1.41629,1.41786,344069.2913
2011/8/11 0:00,1.41786,1.42881,1.41048,1.42413,371025.4516
2011/8/12 0:00,1.42409,1.42902,1.41504,1.42495,284069.7613
2011/8/15 0:00,1.42696,1.44734,1.42534,1.44457,266263.8513
2011/8/16 0:00,1.44457,1.44677,1.43549,1.44082,271754.2612
2011/8/17 0:00,1.44084,1.45168,1.4329,1.44268,263307.7311
2011/8/18 0:00,1.44276,1.44515,1.42721,1.43333,278139.5711
2011/8/19 0:00,1.43333,1.44522,1.42598,1.43966,288717.471
2011/8/22 0:00,1.43775,1.4435,1.43478,1.43592,228184.4309
2011/8/23 0:00,1.43593,1.45001,1.43544,1.44422,220540.9105
2011/8/24 0:00,1.44423,1.44821,1.43861,1.4415,212887.5006
2011/8/25 0:00,1.44152,1.4475,1.43286,1.43796,213533.6204
2011/8/26 0:00,1.43796,1.45021,1.43313,1.45004,219648.9003
2011/8/29 0:00,1.44991,1.45492,1.4467,1.45114,174532.5102
2011/8/30 0:00,1.45114,1.45338,1.43856,1.44423,206260.4103
2011/8/31 0:00,1.44423,1.44683,1.436,1.43731,194250.5604
2011/9/1 0:00,1.43729,1.43849,1.4227,1.42606,199725.5604
2011/9/2 0:00,1.42609,1.42883,1.41848,1.42084,197590.7705
2011/9/5 0:00,1.41599,1.41756,1.4063,1.40988,171463.1902
2011/9/6 0:00,1.4099,1.42354,1.39745,1.39986,247950.7704
2011/9/7 0:00,1.39986,1.41254,1.3994,1.40989,226299.2902
2011/9/8 0:00,1.40983,1.40998,1.38744,1.38832,227132.2902
2011/9/9 0:00,1.38831,1.3937,1.36293,1.36579,259865.5801
2011/9/12 0:00,1.35857,1.36911,1.35043,1.3679,302668.7804
2011/9/13 0:00,1.3679,1.37398,1.35593,1.3679,290038.23
2011/9/14 0:00,1.36791,1.37826,1.35918,1.37561,285095.7304
2011/9/15 0:00,1.37563,1.39326,1.37042,1.38771,264137.8704
2011/9/16 0:00,1.38771,1.38941,1.37544,1.38,229945.5804
2011/9/19 0:00,1.36925,1.37215,1.35873,1.36864,250848.1504
2011/9/20 0:00,1.36864,1.3733,1.35948,1.37013,277503.7503
2011/9/21 0:00,1.37008,1.37876,1.3564,1.35737,277879.9706
2011/9/22 0:00,1.35736,1.36013,1.33876,1.34652,320510.5803
2011/9/23 0:00,1.34654,1.35677,1.34192,1.35032,297124.5005
2011/9/26 0:00,1.35195,1.35501,1.3366,1.35335,327005.3103
2011/9/27 0:00,1.35333,1.36674,1.34799,1.35898,296024.7202
2011/9/28 0:00,1.35878,1.36889,1.35335,1.35434,276187.9104
2011/9/29 0:00,1.35433,1.36784,1.35205,1.35985,283913.7305
2011/9/30 0:00,1.35979,1.36013,1.33854,1.33901,258992.2205
2011/10/3 0:00,1.33447,1.33818,1.31683,1.31777,289812.3007
2011/10/4 0:00,1.31774,1.33699,1.31489,1.33522,322316.5107
2011/10/5 0:00,1.3352,1.33833,1.32612,1.33486,297427.8604
2011/10/6 0:00,1.33486,1.3451,1.32426,1.34381,286120.5203
2011/10/7 0:00,1.34371,1.3525,1.33632,1.33807,250853.3606
2011/10/10 0:00,1.33916,1.36983,1.33786,1.3644,246139.2007
2011/10/11 0:00,1.36441,1.36841,1.35662,1.36401,258613.3408
2011/10/12 0:00,1.36405,1.3834,1.35846,1.37923,267581.3007
2011/10/13 0:00,1.37921,1.38261,1.36861,1.37789,271777.3905
2011/10/14 0:00,1.37785,1.38946,1.37239,1.38818,244125.8308
2011/10/17 0:00,1.3869,1.39146,1.37263,1.37383,258744.4208
2011/10/18 0:00,1.37382,1.38164,1.36536,1.37535,290108.7009
2011/10/19 0:00,1.37533,1.38696,1.37258,1.37615,285078.9009
2011/10/20 0:00,1.3761,1.38398,1.3657,1.37811,295880.121
2011/10/21 0:00,1.37805,1.39019,1.37065,1.38953,255566.8706
2011/10/24 0:00,1.38429,1.3957,1.38234,1.39297,254322.3607
2011/10/25 0:00,1.39295,1.39601,1.3866,1.39085,256436.3507
2011/10/26 0:00,1.39086,1.39703,1.38004,1.39073,256257.2708
2011/10/27 0:00,1.39071,1.42473,1.3865,1.41892,295672.2504
2011/10/28 0:00,1.41894,1.42009,1.41355,1.41499,244472.3206
2011/10/31 0:00,1.41446,1.417,1.38293,1.38582,286035.5804
2011/11/1 0:00,1.38582,1.38718,1.36095,1.37041,317440.2906
2011/11/2 0:00,1.37041,1.3828,1.36395,1.37477,290215.7807
2011/11/3 0:00,1.37477,1.38545,1.36573,1.38233,298116.2706
2011/11/4 0:00,1.38235,1.38657,1.37139,1.37929,262270.1406
2011/11/7 0:00,1.38274,1.3832,1.36822,1.37772,259203.5307
2011/11/8 0:00,1.37771,1.3848,1.37252,1.38339,250252.7008
2011/11/9 0:00,1.38341,1.38582,1.3524,1.35429,283102.3711
2011/11/10 0:00,1.35429,1.36524,1.34846,1.36117,281157.181
2011/11/11 0:00,1.36111,1.37955,1.3579,1.3752,226159.5409
2011/11/14 0:00,1.38077,1.38101,1.3592,1.36332,243621.0111
2011/11/15 0:00,1.36331,1.36412,1.34968,1.35399,257289.6912
2011/11/16 0:00,1.35401,1.35572,1.34297,1.3464,277995.8813
2011/11/17 0:00,1.34631,1.35404,1.34222,1.34591,281311.2911
2011/11/18 0:00,1.34586,1.36149,1.34479,1.35264,252200.8411
2011/11/21 0:00,1.35111,1.35406,1.34317,1.34898,255763.581
2011/11/22 0:00,1.34897,1.35679,1.34696,1.35059,251031.7718
2011/11/23 0:00,1.35059,1.35313,1.33209,1.33428,251045.2718
2011/11/24 0:00,1.33429,1.34121,1.33173,1.33479,173315.031
2011/11/25 0:00,1.33479,1.33531,1.32137,1.32374,214309.9907
2011/11/28 0:00,1.33222,1.3399,1.32757,1.33203,244483.5213
2011/11/29 0:00,1.33203,1.34399,1.32863,1.33156,245634.9518
2011/11/30 0:00,1.33157,1.35314,1.32597,1.34465,244666.2613
2011/12/1 0:00,1.34465,1.35214,1.34184,1.34623,227691.9014
2011/12/2 0:00,1.34621,1.3537,1.3364,1.33934,196463.4814
2011/12/5 0:00,1.34245,1.34864,1.33769,1.34018,194633.3411
2011/12/6 0:00,1.34018,1.34274,1.33348,1.34016,220286.4217
2011/12/7 0:00,1.34015,1.34541,1.33516,1.34121,210107.7113
2011/12/8 0:00,1.34121,1.3457,1.32894,1.33417,214615.5814
2011/12/9 0:00,1.33415,1.34334,1.32818,1.33875,217394.7512
2011/12/12 0:00,1.33809,1.33827,1.31637,1.31882,218838.0914
2011/12/13 0:00,1.31882,1.3237,1.30094,1.30373,258518.0618
2011/12/14 0:00,1.30375,1.30644,1.29487,1.29834,264758.2019
2011/12/15 0:00,1.29835,1.30502,1.29579,1.30163,234723.9917
2011/12/16 0:00,1.30165,1.3085,1.29967,1.30453,222688.1217
2011/12/19 0:00,1.30407,1.30454,1.29836,1.29988,232988.5718
2011/12/20 0:00,1.29989,1.31327,1.29953,1.30825,236292.7921
2011/12/21 0:00,1.30825,1.31898,1.30259,1.30482,261329.6821
2011/12/22 0:00,1.30483,1.31194,1.30198,1.30509,217898.5019
2011/12/23 0:00,1.3051,1.3095,1.30292,1.30485,182851.9817
2011/12/26 0:00,1.30424,1.30837,1.30338,1.30629,45685.89016
2011/12/27 0:00,1.3063,1.30839,1.30444,1.3072,161344.6815
2011/12/28 0:00,1.30718,1.30801,1.29141,1.29415,214257.6119
2011/12/29 0:00,1.29415,1.29649,1.2859,1.29621,240496.9322
2011/12/30 0:00,1.29621,1.2999,1.29056,1.29618,208697.8618
2012/1/2 0:00,1.2939,1.29657,1.29185,1.29354,61628.89011
2012/1/3 0:00,1.29353,1.30767,1.29323,1.30505,258354.2121
2012/1/4 0:00,1.30507,1.30734,1.29001,1.29435,272599.5915
2012/1/5 0:00,1.29435,1.29466,1.27736,1.27891,313148.5005
2012/1/6 0:00,1.27889,1.2813,1.26986,1.27198,268986.8707
2012/1/9 0:00,1.26928,1.27857,1.26676,1.27655,277770.7721
2012/1/10 0:00,1.27651,1.28178,1.27434,1.2778,285721.3724
2012/1/11 0:00,1.27779,1.27903,1.26663,1.27074,298183.1925
2012/1/12 0:00,1.27072,1.28452,1.26999,1.28151,307816.2622
2012/1/13 0:00,1.2815,1.28786,1.26299,1.26805,320642.0624
2012/1/16 0:00,1.26355,1.26881,1.2627,1.26676,227567.9318
2012/1/17 0:00,1.26675,1.28048,1.26497,1.27374,284460.3514
2012/1/18 0:00,1.27374,1.28691,1.27348,1.28635,293782.2414
2012/1/19 0:00,1.2864,1.29719,1.28399,1.29688,277378.4913
2012/1/20 0:00,1.29687,1.2986,1.28901,1.29325,248071.591
2012/1/23 0:00,1.28772,1.30536,1.28772,1.3015,226780.8211
2012/1/24 0:00,1.30142,1.30601,1.2954,1.30363,241166.8513
2012/1/25 0:00,1.30359,1.31211,1.29317,1.31068,255672.2414
2012/1/26 0:00,1.31068,1.31803,1.30912,1.3109,257249.0109
2012/1/27 0:00,1.31089,1.32319,1.30783,1.32168,265780.4113
2012/1/30 0:00,1.32269,1.32275,1.30796,1.31439,275282.7802
2012/1/31 0:00,1.3144,1.32135,1.30439,1.3084,302689.5508
2012/2/1 0:00,1.30841,1.32183,1.30266,1.31612,292668.1412
2012/2/2 0:00,1.3161,1.31971,1.30872,1.31443,280986.4111
2012/2/3 0:00,1.31443,1.31924,1.30686,1.31596,266929.9215
2012/2/6 0:00,1.3114,1.3142,1.30284,1.31304,246065.4515
2012/2/7 0:00,1.31304,1.32703,1.30898,1.32612,275135.6513
2012/2/8 0:00,1.32613,1.32869,1.32235,1.32609,261556.9112
2012/2/9 0:00,1.3261,1.33202,1.32197,1.32862,274410.3915
2012/2/10 0:00,1.32863,1.32909,1.31569,1.3198,237616.6515
2012/2/13 0:00,1.32059,1.32834,1.3187,1.3187,243669.5515
2012/2/14 0:00,1.31871,1.32163,1.30809,1.31312,260715.0617
2012/2/15 0:00,1.3131,1.31912,1.3045,1.30664,268150.2617
2012/2/16 0:00,1.30666,1.3156,1.29761,1.31309,273633.4917
2012/2/17 0:00,1.31309,1.31975,1.31156,1.31445,224844.8113
2012/2/20 0:00,1.31819,1.32775,1.31748,1.32436,185187.0208
2012/2/21 0:00,1.32434,1.32934,1.3188,1.32343,255949.0811
2012/2/22 0:00,1.32341,1.32647,1.32116,1.32507,226646.0809
2012/2/23 0:00,1.32505,1.33789,1.32327,1.33716,222305.191
2012/2/24 0:00,1.33717,1.34869,1.33578,1.34486,221961.0407
2012/2/27 0:00,1.3463,1.34801,1.3367,1.33975,255139.6108
2012/2/28 0:00,1.33977,1.34721,1.33908,1.34612,258238.8111
2012/2/29 0:00,1.3461,1.34863,1.33157,1.33247,268201.4715
2012/3/1 0:00,1.33247,1.33564,1.32828,1.33123,251409.3114
2012/3/2 0:00,1.33122,1.33333,1.31875,1.32024,219357.9311
2012/3/5 0:00,1.31911,1.32392,1.31609,1.32172,231339.5113
2012/3/6 0:00,1.32172,1.32264,1.3104,1.31126,239751.6915
2012/3/7 0:00,1.31125,1.31645,1.30968,1.315,225654.0112
2012/3/8 0:00,1.31497,1.3292,1.3136,1.32753,222972.3013
2012/3/9 0:00,1.32752,1.3279,1.30978,1.31245,217620.9211
2012/3/12 0:00,1.31033,1.3159,1.30797,1.31556,201724.501
2012/3/13 0:00,1.3156,1.31912,1.30524,1.3085,230000.2611
2012/3/14 0:00,1.30849,1.30907,1.30115,1.30334,218916.151
2012/3/15 0:00,1.30334,1.31182,1.30046,1.30815,216382.4911
2012/3/16 0:00,1.30815,1.31873,1.30497,1.31765,190318.351
2012/3/19 0:00,1.31753,1.32635,1.31425,1.32395,175714.8311
2012/3/20 0:00,1.32394,1.32528,1.31728,1.32261,193026.491
