,0,learning,n_estimators
2130,0.7614285714285713,0.26000000000000006,28
2131,0.7571428571428571,0.26000000000000006,31
2132,0.7585714285714286,0.26000000000000006,34
2133,0.7571428571428571,0.26000000000000006,37
2134,0.7514285714285714,0.26000000000000006,40
2135,0.75,0.26000000000000006,43
2136,0.7528571428571429,0.26000000000000006,46
2137,0.7557142857142857,0.26000000000000006,49
2138,0.7528571428571429,0.26000000000000006,52
2139,0.7514285714285714,0.26000000000000006,55
2140,0.7528571428571429,0.26000000000000006,58
2141,0.7542857142857142,0.26000000000000006,61
2142,0.7528571428571429,0.26000000000000006,64
2143,0.7571428571428571,0.26000000000000006,67
2144,0.7571428571428571,0.26000000000000006,70
2145,0.7628571428571429,0.26000000000000006,73
2146,0.7614285714285713,0.26000000000000006,76
2147,0.7585714285714286,0.26000000000000006,79
2148,0.7614285714285715,0.26000000000000006,82
2149,0.7614285714285715,0.26000000000000006,85
2150,0.76,0.26000000000000006,88
2151,0.7657142857142858,0.26000000000000006,91
2152,0.7642857142857143,0.26000000000000006,94
2153,0.7614285714285715,0.26000000000000006,97
2154,0.76,0.26000000000000006,100
2155,0.7628571428571429,0.26000000000000006,103
2156,0.7614285714285715,0.26000000000000006,106
2157,0.7614285714285715,0.26000000000000006,109
2158,0.7628571428571429,0.26000000000000006,112
2159,0.76,0.26000000000000006,115
2160,0.7614285714285715,0.26000000000000006,118
2161,0.7571428571428572,0.26000000000000006,121
2162,0.76,0.26000000000000006,124
2163,0.7585714285714287,0.26000000000000006,127
2164,0.7585714285714287,0.26000000000000006,130
2165,0.7628571428571429,0.26000000000000006,133
2166,0.7628571428571429,0.26000000000000006,136
2167,0.7614285714285715,0.26000000000000006,139
2168,0.7614285714285715,0.26000000000000006,142
2169,0.7642857142857143,0.26000000000000006,145
2170,0.7628571428571429,0.26000000000000006,148
2171,0.76,0.26000000000000006,151
2172,0.7628571428571429,0.26000000000000006,154
2173,0.7628571428571429,0.26000000000000006,157
2174,0.7614285714285715,0.26000000000000006,160
2175,0.7628571428571429,0.26000000000000006,163
2176,0.7614285714285715,0.26000000000000006,166
2177,0.7557142857142858,0.26000000000000006,169
2178,0.7628571428571429,0.26000000000000006,172
2179,0.76,0.26000000000000006,175
2180,0.76,0.26000000000000006,178
2181,0.7614285714285715,0.26000000000000006,181
2182,0.7614285714285715,0.26000000000000006,184
2183,0.7628571428571429,0.26000000000000006,187
2184,0.7614285714285715,0.26000000000000006,190
2185,0.76,0.26000000000000006,193
2186,0.7642857142857143,0.26000000000000006,196
2187,0.7642857142857143,0.26000000000000006,199
2188,0.7642857142857143,0.26000000000000006,202
2189,0.7628571428571429,0.26000000000000006,205
2190,0.7657142857142858,0.26000000000000006,208
2191,0.76,0.26000000000000006,211
2192,0.76,0.26000000000000006,214
2193,0.7585714285714287,0.26000000000000006,217
2194,0.7571428571428572,0.26000000000000006,220
2195,0.7571428571428572,0.26000000000000006,223
2196,0.7614285714285715,0.26000000000000006,226
2197,0.7614285714285715,0.26000000000000006,229
2198,0.7614285714285715,0.26000000000000006,232
2199,0.7614285714285715,0.26000000000000006,235
2200,0.7614285714285715,0.26000000000000006,238
2201,0.76,0.26000000000000006,241
2202,0.76,0.26000000000000006,244
2203,0.7614285714285715,0.26000000000000006,247
2204,0.76,0.26000000000000006,250
2205,0.76,0.26000000000000006,253
2206,0.76,0.26000000000000006,256
2207,0.76,0.26000000000000006,259
2208,0.7614285714285715,0.26000000000000006,262
2209,0.7614285714285715,0.26000000000000006,265
2210,0.7614285714285715,0.26000000000000006,268
2211,0.7571428571428572,0.26000000000000006,271
2212,0.7571428571428572,0.26000000000000006,274
2213,0.7571428571428572,0.26000000000000006,277
2214,0.7614285714285715,0.26000000000000006,280
2215,0.76,0.26000000000000006,283
2216,0.7614285714285715,0.26000000000000006,286
2217,0.76,0.26000000000000006,289
2218,0.76,0.26000000000000006,292
2219,0.76,0.26000000000000006,295
2220,0.7571428571428572,0.26000000000000006,298
2221,0.7557142857142858,0.26000000000000006,301
2222,0.722857142857143,0.27,1
2223,0.7442857142857143,0.27,4
2224,0.7471428571428571,0.27,7
2225,0.7614285714285715,0.27,10
2226,0.7585714285714286,0.27,13
2227,0.7571428571428571,0.27,16
2228,0.7514285714285714,0.27,19
2229,0.7557142857142858,0.27,22
2230,0.7557142857142857,0.27,25
2231,0.7571428571428572,0.27,28
2232,0.7585714285714287,0.27,31
2233,0.7614285714285715,0.27,34
2234,0.7614285714285715,0.27,37
2235,0.76,0.27,40
2236,0.7571428571428572,0.27,43
2237,0.7571428571428571,0.27,46
2238,0.7542857142857142,0.27,49
2239,0.75,0.27,52
2240,0.7585714285714287,0.27,55
2241,0.7542857142857142,0.27,58
2242,0.7614285714285715,0.27,61
2243,0.7571428571428572,0.27,64
2244,0.76,0.27,67
2245,0.7585714285714287,0.27,70
2246,0.76,0.27,73
2247,0.7628571428571429,0.27,76
2248,0.76,0.27,79
2249,0.7671428571428571,0.27,82
2250,0.7614285714285715,0.27,85
2251,0.7657142857142858,0.27,88
2252,0.7685714285714286,0.27,91
2253,0.7671428571428571,0.27,94
2254,0.77,0.27,97
2255,0.7671428571428571,0.27,100
2256,0.7685714285714286,0.27,103
2257,0.7671428571428571,0.27,106
2258,0.7671428571428571,0.27,109
2259,0.77,0.27,112
2260,0.7657142857142858,0.27,115
2261,0.7657142857142858,0.27,118
2262,0.7657142857142858,0.27,121
2263,0.7685714285714286,0.27,124
2264,0.7671428571428571,0.27,127
2265,0.7671428571428571,0.27,130
2266,0.7657142857142858,0.27,133
2267,0.7614285714285713,0.27,136
2268,0.7628571428571429,0.27,139
2269,0.76,0.27,142
2270,0.76,0.27,145
2271,0.7585714285714286,0.27,148
2272,0.7585714285714286,0.27,151
2273,0.7585714285714286,0.27,154
2274,0.7585714285714286,0.27,157
2275,0.7571428571428571,0.27,160
2276,0.7571428571428571,0.27,163
2277,0.7571428571428571,0.27,166
2278,0.7571428571428571,0.27,169
2279,0.7585714285714286,0.27,172
2280,0.7585714285714286,0.27,175
2281,0.7614285714285715,0.27,178
2282,0.7614285714285715,0.27,181
2283,0.76,0.27,184
2284,0.7585714285714286,0.27,187
2285,0.7614285714285713,0.27,190
2286,0.7542857142857142,0.27,193
2287,0.7542857142857142,0.27,196
2288,0.76,0.27,199
2289,0.7628571428571429,0.27,202
2290,0.76,0.27,205
2291,0.7628571428571429,0.27,208
2292,0.7628571428571429,0.27,211
2293,0.7628571428571429,0.27,214
2294,0.7628571428571429,0.27,217
2295,0.7614285714285715,0.27,220
2296,0.7614285714285715,0.27,223
2297,0.7628571428571429,0.27,226
2298,0.7628571428571429,0.27,229
2299,0.7628571428571429,0.27,232
2300,0.7628571428571429,0.27,235
2301,0.7628571428571429,0.27,238
2302,0.7628571428571429,0.27,241
2303,0.7614285714285713,0.27,244
2304,0.7585714285714286,0.27,247
2305,0.7585714285714286,0.27,250
2306,0.76,0.27,253
2307,0.7585714285714286,0.27,256
2308,0.7585714285714286,0.27,259
2309,0.7585714285714286,0.27,262
2310,0.7585714285714286,0.27,265
2311,0.7585714285714286,0.27,268
2312,0.7585714285714286,0.27,271
2313,0.7585714285714286,0.27,274
2314,0.7571428571428571,0.27,277
2315,0.76,0.27,280
2316,0.7571428571428571,0.27,283
2317,0.7585714285714286,0.27,286
2318,0.7571428571428571,0.27,289
2319,0.7542857142857142,0.27,292
2320,0.7557142857142857,0.27,295
2321,0.7557142857142857,0.27,298
2322,0.7542857142857142,0.27,301
2323,0.722857142857143,0.28,1
2324,0.7428571428571429,0.28,4
2325,0.7671428571428571,0.28,7
2326,0.7585714285714286,0.28,10
2327,0.76,0.28,13
2328,0.7685714285714287,0.28,16
2329,0.7585714285714287,0.28,19
2330,0.7628571428571428,0.28,22
2331,0.76,0.28,25
2332,0.7714285714285715,0.28,28
2333,0.7685714285714286,0.28,31
2334,0.7642857142857142,0.28,34
2335,0.77,0.28,37
2336,0.7699999999999999,0.28,40
2337,0.7657142857142857,0.28,43
2338,0.77,0.28,46
2339,0.7657142857142857,0.28,49
2340,0.7714285714285714,0.28,52
2341,0.7714285714285714,0.28,55
2342,0.7671428571428571,0.28,58
2343,0.7614285714285713,0.28,61
2344,0.7614285714285713,0.28,64
2345,0.7628571428571428,0.28,67
2346,0.76,0.28,70
2347,0.7657142857142857,0.28,73
2348,0.7671428571428571,0.28,76
2349,0.7685714285714286,0.28,79
2350,0.7671428571428571,0.28,82
2351,0.7614285714285713,0.28,85
2352,0.7642857142857142,0.28,88
2353,0.7642857142857142,0.28,91
2354,0.7685714285714286,0.28,94
2355,0.7642857142857143,0.28,97
2356,0.7685714285714286,0.28,100
2357,0.7642857142857143,0.28,103
2358,0.7657142857142858,0.28,106
2359,0.7614285714285713,0.28,109
2360,0.7642857142857142,0.28,112
2361,0.7642857142857142,0.28,115
2362,0.7642857142857142,0.28,118
2363,0.7642857142857142,0.28,121
2364,0.7628571428571428,0.28,124
2365,0.7657142857142857,0.28,127
2366,0.7642857142857143,0.28,130
2367,0.7628571428571428,0.28,133
2368,0.7628571428571428,0.28,136
2369,0.76,0.28,139
2370,0.7628571428571428,0.28,142
2371,0.7571428571428571,0.28,145
2372,0.7585714285714286,0.28,148
2373,0.7571428571428571,0.28,151
2374,0.7571428571428571,0.28,154
2375,0.7585714285714286,0.28,157
2376,0.7571428571428571,0.28,160
2377,0.7542857142857142,0.28,163
2378,0.7571428571428571,0.28,166
2379,0.7557142857142857,0.28,169
2380,0.7528571428571429,0.28,172
2381,0.7542857142857143,0.28,175
2382,0.7542857142857143,0.28,178
2383,0.7557142857142858,0.28,181
2384,0.7528571428571429,0.28,184
2385,0.7528571428571429,0.28,187
2386,0.7542857142857143,0.28,190
2387,0.7542857142857143,0.28,193
2388,0.7542857142857143,0.28,196
2389,0.7542857142857143,0.28,199
2390,0.7542857142857143,0.28,202
2391,0.7528571428571429,0.28,205
2392,0.7542857142857143,0.28,208
2393,0.7542857142857143,0.28,211
2394,0.7528571428571429,0.28,214
2395,0.7557142857142858,0.28,217
2396,0.7571428571428572,0.28,220
2397,0.7514285714285716,0.28,223
2398,0.7528571428571429,0.28,226
2399,0.7500000000000001,0.28,229
2400,0.7500000000000001,0.28,232
2401,0.7528571428571429,0.28,235
2402,0.7542857142857143,0.28,238
2403,0.7514285714285716,0.28,241
2404,0.7514285714285716,0.28,244
2405,0.7528571428571429,0.28,247
2406,0.7542857142857143,0.28,250
2407,0.7542857142857143,0.28,253
2408,0.7542857142857143,0.28,256
2409,0.7557142857142858,0.28,259
2410,0.7542857142857143,0.28,262
2411,0.7542857142857142,0.28,265
2412,0.7528571428571429,0.28,268
2413,0.7514285714285714,0.28,271
2414,0.7528571428571429,0.28,274
2415,0.7528571428571429,0.28,277
2416,0.7514285714285714,0.28,280
2417,0.7542857142857142,0.28,283
2418,0.7571428571428572,0.28,286
2419,0.7571428571428572,0.28,289
2420,0.7557142857142858,0.28,292
2421,0.7557142857142858,0.28,295
2422,0.7542857142857142,0.28,298
2423,0.7557142857142857,0.28,301
2424,0.722857142857143,0.29000000000000004,1
2425,0.74,0.29000000000000004,4
2426,0.7585714285714286,0.29000000000000004,7
2427,0.7557142857142857,0.29000000000000004,10
2428,0.7614285714285713,0.29000000000000004,13
2429,0.7685714285714286,0.29000000000000004,16
2430,0.7628571428571429,0.29000000000000004,19
2431,0.7614285714285715,0.29000000000000004,22
2432,0.7671428571428571,0.29000000000000004,25
2433,0.7585714285714287,0.29000000000000004,28
2434,0.7557142857142858,0.29000000000000004,31
2435,0.7557142857142858,0.29000000000000004,34
2436,0.7571428571428572,0.29000000000000004,37
2437,0.7557142857142857,0.29000000000000004,40
2438,0.7571428571428572,0.29000000000000004,43
2439,0.7585714285714286,0.29000000000000004,46
2440,0.7571428571428572,0.29000000000000004,49
2441,0.76,0.29000000000000004,52
2442,0.7585714285714286,0.29000000000000004,55
2443,0.7642857142857143,0.29000000000000004,58
2444,0.7657142857142858,0.29000000000000004,61
2445,0.7671428571428571,0.29000000000000004,64
2446,0.7671428571428571,0.29000000000000004,67
2447,0.7642857142857143,0.29000000000000004,70
2448,0.7614285714285715,0.29000000000000004,73
2449,0.7628571428571429,0.29000000000000004,76
2450,0.7614285714285715,0.29000000000000004,79
2451,0.7671428571428571,0.29000000000000004,82
2452,0.7685714285714286,0.29000000000000004,85
2453,0.7671428571428571,0.29000000000000004,88
2454,0.7642857142857143,0.29000000000000004,91
2455,0.7628571428571429,0.29000000000000004,94
2456,0.7657142857142858,0.29000000000000004,97
2457,0.7628571428571429,0.29000000000000004,100
2458,0.7628571428571428,0.29000000000000004,103
2459,0.7657142857142857,0.29000000000000004,106
2460,0.7657142857142857,0.29000000000000004,109
2461,0.7671428571428571,0.29000000000000004,112
2462,0.7628571428571428,0.29000000000000004,115
2463,0.7685714285714286,0.29000000000000004,118
2464,0.7642857142857143,0.29000000000000004,121
2465,0.7671428571428571,0.29000000000000004,124
2466,0.7657142857142858,0.29000000000000004,127
2467,0.7628571428571429,0.29000000000000004,130
2468,0.7642857142857143,0.29000000000000004,133
2469,0.7671428571428571,0.29000000000000004,136
2470,0.7642857142857143,0.29000000000000004,139
2471,0.7628571428571429,0.29000000000000004,142
2472,0.7614285714285715,0.29000000000000004,145
2473,0.7628571428571429,0.29000000000000004,148
2474,0.76,0.29000000000000004,151
2475,0.7614285714285715,0.29000000000000004,154
2476,0.7614285714285715,0.29000000000000004,157
2477,0.76,0.29000000000000004,160
2478,0.76,0.29000000000000004,163
2479,0.76,0.29000000000000004,166
2480,0.7585714285714287,0.29000000000000004,169
2481,0.7571428571428572,0.29000000000000004,172
2482,0.7571428571428572,0.29000000000000004,175
2483,0.7557142857142858,0.29000000000000004,178
2484,0.7542857142857143,0.29000000000000004,181
2485,0.7585714285714287,0.29000000000000004,184
2486,0.76,0.29000000000000004,187
2487,0.7585714285714286,0.29000000000000004,190
2488,0.7585714285714286,0.29000000000000004,193
2489,0.76,0.29000000000000004,196
2490,0.76,0.29000000000000004,199
2491,0.7628571428571429,0.29000000000000004,202
2492,0.7614285714285715,0.29000000000000004,205
2493,0.76,0.29000000000000004,208
2494,0.7614285714285715,0.29000000000000004,211
2495,0.76,0.29000000000000004,214
2496,0.7585714285714286,0.29000000000000004,217
2497,0.7571428571428571,0.29000000000000004,220
2498,0.76,0.29000000000000004,223
2499,0.7571428571428571,0.29000000000000004,226
2500,0.7585714285714286,0.29000000000000004,229
2501,0.7585714285714286,0.29000000000000004,232
2502,0.7571428571428571,0.29000000000000004,235
2503,0.7585714285714286,0.29000000000000004,238
2504,0.7585714285714286,0.29000000000000004,241
2505,0.7585714285714286,0.29000000000000004,244
2506,0.7571428571428571,0.29000000000000004,247
2507,0.7585714285714286,0.29000000000000004,250
2508,0.7571428571428571,0.29000000000000004,253
2509,0.7542857142857142,0.29000000000000004,256
2510,0.7542857142857142,0.29000000000000004,259
2511,0.7557142857142858,0.29000000000000004,262
2512,0.7571428571428572,0.29000000000000004,265
2513,0.7585714285714286,0.29000000000000004,268
2514,0.7614285714285715,0.29000000000000004,271
2515,0.76,0.29000000000000004,274
2516,0.7585714285714287,0.29000000000000004,277
2517,0.7557142857142858,0.29000000000000004,280
2518,0.7557142857142858,0.29000000000000004,283
2519,0.7557142857142858,0.29000000000000004,286
2520,0.7614285714285715,0.29000000000000004,289
2521,0.7571428571428572,0.29000000000000004,292
2522,0.7614285714285715,0.29000000000000004,295
2523,0.76,0.29000000000000004,298
2524,0.7614285714285715,0.29000000000000004,301
2525,0.722857142857143,0.30000000000000004,1
2526,0.7471428571428571,0.30000000000000004,4
2527,0.7571428571428571,0.30000000000000004,7
2528,0.75,0.30000000000000004,10
2529,0.7585714285714286,0.30000000000000004,13
2530,0.7585714285714286,0.30000000000000004,16
2531,0.7571428571428571,0.30000000000000004,19
2532,0.75,0.30000000000000004,22
2533,0.76,0.30000000000000004,25
2534,0.7557142857142857,0.30000000000000004,28
2535,0.76,0.30000000000000004,31
2536,0.7585714285714286,0.30000000000000004,34
2537,0.7628571428571429,0.30000000000000004,37
2538,0.76,0.30000000000000004,40
2539,0.76,0.30000000000000004,43
2540,0.76,0.30000000000000004,46
2541,0.7585714285714286,0.30000000000000004,49
2542,0.7685714285714286,0.30000000000000004,52
2543,0.7614285714285715,0.30000000000000004,55
2544,0.7571428571428572,0.30000000000000004,58
2545,0.7542857142857142,0.30000000000000004,61
2546,0.7542857142857142,0.30000000000000004,64
2547,0.7614285714285713,0.30000000000000004,67
2548,0.7642857142857143,0.30000000000000004,70
2549,0.7657142857142858,0.30000000000000004,73
2550,0.7642857142857143,0.30000000000000004,76
2551,0.7628571428571429,0.30000000000000004,79
2552,0.7614285714285715,0.30000000000000004,82
2553,0.7585714285714287,0.30000000000000004,85
2554,0.7657142857142858,0.30000000000000004,88
2555,0.7642857142857143,0.30000000000000004,91
2556,0.76,0.30000000000000004,94
2557,0.7571428571428572,0.30000000000000004,97
2558,0.76,0.30000000000000004,100
2559,0.7571428571428572,0.30000000000000004,103
2560,0.7571428571428572,0.30000000000000004,106
2561,0.7571428571428571,0.30000000000000004,109
2562,0.7528571428571429,0.30000000000000004,112
2563,0.76,0.30000000000000004,115
2564,0.7557142857142857,0.30000000000000004,118
2565,0.7557142857142858,0.30000000000000004,121
2566,0.7557142857142858,0.30000000000000004,124
2567,0.7571428571428572,0.30000000000000004,127
2568,0.7557142857142858,0.30000000000000004,130
2569,0.76,0.30000000000000004,133
2570,0.76,0.30000000000000004,136
2571,0.7571428571428572,0.30000000000000004,139
2572,0.7571428571428572,0.30000000000000004,142
2573,0.7542857142857142,0.30000000000000004,145
2574,0.7585714285714287,0.30000000000000004,148
2575,0.7571428571428571,0.30000000000000004,151
2576,0.7585714285714286,0.30000000000000004,154
2577,0.7571428571428571,0.30000000000000004,157
2578,0.7557142857142857,0.30000000000000004,160
2579,0.76,0.30000000000000004,163
2580,0.7585714285714286,0.30000000000000004,166
2581,0.7628571428571428,0.30000000000000004,169
2582,0.76,0.30000000000000004,172
2583,0.7628571428571429,0.30000000000000004,175
2584,0.7585714285714286,0.30000000000000004,178
2585,0.7628571428571429,0.30000000000000004,181
2586,0.7642857142857143,0.30000000000000004,184
2587,0.7657142857142858,0.30000000000000004,187
2588,0.7628571428571429,0.30000000000000004,190
2589,0.7614285714285715,0.30000000000000004,193
2590,0.7614285714285715,0.30000000000000004,196
2591,0.7614285714285715,0.30000000000000004,199
2592,0.7614285714285715,0.30000000000000004,202
2593,0.76,0.30000000000000004,205
2594,0.7614285714285715,0.30000000000000004,208
2595,0.7614285714285715,0.30000000000000004,211
2596,0.7571428571428572,0.30000000000000004,214
2597,0.7628571428571429,0.30000000000000004,217
2598,0.7628571428571429,0.30000000000000004,220
2599,0.7657142857142858,0.30000000000000004,223
2600,0.7642857142857143,0.30000000000000004,226
2601,0.76,0.30000000000000004,229
2602,0.76,0.30000000000000004,232
2603,0.7585714285714287,0.30000000000000004,235
2604,0.76,0.30000000000000004,238
2605,0.76,0.30000000000000004,241
2606,0.7614285714285715,0.30000000000000004,244
2607,0.7642857142857143,0.30000000000000004,247
2608,0.76,0.30000000000000004,250
2609,0.7614285714285715,0.30000000000000004,253
2610,0.7628571428571429,0.30000000000000004,256
2611,0.7628571428571429,0.30000000000000004,259
2612,0.7614285714285715,0.30000000000000004,262
2613,0.7628571428571429,0.30000000000000004,265
2614,0.7614285714285715,0.30000000000000004,268
2615,0.7614285714285715,0.30000000000000004,271
2616,0.7628571428571429,0.30000000000000004,274
2617,0.7642857142857143,0.30000000000000004,277
2618,0.7642857142857143,0.30000000000000004,280
2619,0.7628571428571429,0.30000000000000004,283
2620,0.7642857142857143,0.30000000000000004,286
2621,0.7657142857142858,0.30000000000000004,289
2622,0.7642857142857143,0.30000000000000004,292
2623,0.7657142857142858,0.30000000000000004,295
2624,0.7657142857142858,0.30000000000000004,298
2625,0.7628571428571429,0.30000000000000004,301
2626,0.722857142857143,0.31000000000000005,1
2627,0.7485714285714286,0.31000000000000005,4
2628,0.7585714285714287,0.31000000000000005,7
2629,0.7628571428571428,0.31000000000000005,10
2630,0.7628571428571428,0.31000000000000005,13
2631,0.7614285714285715,0.31000000000000005,16
2632,0.7685714285714286,0.31000000000000005,19
2633,0.7642857142857143,0.31000000000000005,22
2634,0.7657142857142858,0.31000000000000005,25
2635,0.7571428571428571,0.31000000000000005,28
2636,0.7671428571428571,0.31000000000000005,31
2637,0.7571428571428571,0.31000000000000005,34
2638,0.7557142857142857,0.31000000000000005,37
2639,0.7614285714285715,0.31000000000000005,40
2640,0.7628571428571429,0.31000000000000005,43
2641,0.7628571428571429,0.31000000000000005,46
2642,0.7542857142857142,0.31000000000000005,49
2643,0.7585714285714287,0.31000000000000005,52
2644,0.7657142857142858,0.31000000000000005,55
2645,0.7714285714285715,0.31000000000000005,58
2646,0.7557142857142857,0.31000000000000005,61
2647,0.7585714285714287,0.31000000000000005,64
2648,0.76,0.31000000000000005,67
2649,0.7614285714285715,0.31000000000000005,70
2650,0.7628571428571429,0.31000000000000005,73
2651,0.7671428571428571,0.31000000000000005,76
2652,0.7642857142857142,0.31000000000000005,79
2653,0.7657142857142857,0.31000000000000005,82
2654,0.7671428571428571,0.31000000000000005,85
2655,0.7657142857142857,0.31000000000000005,88
2656,0.7685714285714285,0.31000000000000005,91
2657,0.7714285714285715,0.31000000000000005,94
2658,0.7685714285714286,0.31000000000000005,97
2659,0.7642857142857143,0.31000000000000005,100
2660,0.7657142857142858,0.31000000000000005,103
2661,0.7671428571428571,0.31000000000000005,106
2662,0.7628571428571428,0.31000000000000005,109
2663,0.7657142857142858,0.31000000000000005,112
2664,0.76,0.31000000000000005,115
2665,0.76,0.31000000000000005,118
2666,0.7585714285714287,0.31000000000000005,121
2667,0.7585714285714286,0.31000000000000005,124
2668,0.76,0.31000000000000005,127
2669,0.76,0.31000000000000005,130
2670,0.7571428571428571,0.31000000000000005,133
2671,0.7542857142857142,0.31000000000000005,136
2672,0.7585714285714286,0.31000000000000005,139
2673,0.7571428571428571,0.31000000000000005,142
2674,0.7585714285714286,0.31000000000000005,145
2675,0.7571428571428571,0.31000000000000005,148
2676,0.7571428571428572,0.31000000000000005,151
2677,0.7571428571428571,0.31000000000000005,154
2678,0.7542857142857142,0.31000000000000005,157
2679,0.7571428571428571,0.31000000000000005,160
2680,0.7571428571428571,0.31000000000000005,163
2681,0.7542857142857142,0.31000000000000005,166
2682,0.7557142857142857,0.31000000000000005,169
2683,0.7528571428571429,0.31000000000000005,172
2684,0.7514285714285714,0.31000000000000005,175
2685,0.7528571428571429,0.31000000000000005,178
2686,0.7557142857142857,0.31000000000000005,181
2687,0.7571428571428572,0.31000000000000005,184
2688,0.7514285714285714,0.31000000000000005,187
2689,0.7557142857142857,0.31000000000000005,190
2690,0.7557142857142857,0.31000000000000005,193
2691,0.7542857142857142,0.31000000000000005,196
2692,0.7542857142857142,0.31000000000000005,199
2693,0.7528571428571429,0.31000000000000005,202
2694,0.7528571428571429,0.31000000000000005,205
2695,0.7528571428571429,0.31000000000000005,208
2696,0.7528571428571429,0.31000000000000005,211
2697,0.7528571428571429,0.31000000000000005,214
2698,0.7542857142857142,0.31000000000000005,217
2699,0.7528571428571429,0.31000000000000005,220
2700,0.7542857142857142,0.31000000000000005,223
2701,0.7514285714285714,0.31000000000000005,226
2702,0.7528571428571429,0.31000000000000005,229
2703,0.7542857142857142,0.31000000000000005,232
2704,0.7528571428571429,0.31000000000000005,235
2705,0.7528571428571429,0.31000000000000005,238
2706,0.7542857142857142,0.31000000000000005,241
2707,0.7528571428571429,0.31000000000000005,244
2708,0.7557142857142858,0.31000000000000005,247
2709,0.7557142857142858,0.31000000000000005,250
2710,0.7528571428571429,0.31000000000000005,253
2711,0.7542857142857142,0.31000000000000005,256
2712,0.7528571428571429,0.31000000000000005,259
2713,0.7528571428571429,0.31000000000000005,262
2714,0.7528571428571429,0.31000000000000005,265
2715,0.7528571428571429,0.31000000000000005,268
2716,0.7528571428571429,0.31000000000000005,271
2717,0.7528571428571429,0.31000000000000005,274
2718,0.7542857142857142,0.31000000000000005,277
2719,0.7528571428571429,0.31000000000000005,280
2720,0.7514285714285714,0.31000000000000005,283
2721,0.75,0.31000000000000005,286
2722,0.7514285714285714,0.31000000000000005,289
2723,0.75,0.31000000000000005,292
2724,0.7514285714285714,0.31000000000000005,295
2725,0.7485714285714286,0.31000000000000005,298
2726,0.7485714285714286,0.31000000000000005,301
2727,0.722857142857143,0.32000000000000006,1
2728,0.7357142857142857,0.32000000000000006,4
2729,0.7628571428571429,0.32000000000000006,7
2730,0.76,0.32000000000000006,10
2731,0.7771428571428571,0.32000000000000006,13
2732,0.7657142857142858,0.32000000000000006,16
2733,0.76,0.32000000000000006,19
2734,0.7657142857142858,0.32000000000000006,22
2735,0.7685714285714286,0.32000000000000006,25
2736,0.7628571428571429,0.32000000000000006,28
2737,0.7628571428571429,0.32000000000000006,31
2738,0.7671428571428571,0.32000000000000006,34
2739,0.7685714285714286,0.32000000000000006,37
2740,0.7671428571428571,0.32000000000000006,40
2741,0.77,0.32000000000000006,43
2742,0.7657142857142858,0.32000000000000006,46
2743,0.7657142857142858,0.32000000000000006,49
2744,0.7585714285714287,0.32000000000000006,52
2745,0.7657142857142858,0.32000000000000006,55
2746,0.7614285714285715,0.32000000000000006,58
2747,0.7614285714285715,0.32000000000000006,61
2748,0.7628571428571429,0.32000000000000006,64
2749,0.7685714285714286,0.32000000000000006,67
2750,0.7642857142857143,0.32000000000000006,70
2751,0.7642857142857143,0.32000000000000006,73
2752,0.7642857142857143,0.32000000000000006,76
2753,0.7671428571428571,0.32000000000000006,79
2754,0.7657142857142858,0.32000000000000006,82
2755,0.77,0.32000000000000006,85
2756,0.7671428571428571,0.32000000000000006,88
2757,0.7657142857142858,0.32000000000000006,91
2758,0.7628571428571429,0.32000000000000006,94
2759,0.76,0.32000000000000006,97
2760,0.7642857142857143,0.32000000000000006,100
2761,0.7628571428571429,0.32000000000000006,103
2762,0.7657142857142858,0.32000000000000006,106
2763,0.7671428571428571,0.32000000000000006,109
2764,0.7628571428571429,0.32000000000000006,112
2765,0.77,0.32000000000000006,115
2766,0.7657142857142858,0.32000000000000006,118
2767,0.7685714285714286,0.32000000000000006,121
2768,0.7657142857142858,0.32000000000000006,124
2769,0.7671428571428571,0.32000000000000006,127
2770,0.7671428571428571,0.32000000000000006,130
2771,0.7685714285714286,0.32000000000000006,133
2772,0.7685714285714286,0.32000000000000006,136
2773,0.7671428571428571,0.32000000000000006,139
2774,0.7671428571428571,0.32000000000000006,142
2775,0.7657142857142858,0.32000000000000006,145
2776,0.7657142857142858,0.32000000000000006,148
2777,0.7657142857142858,0.32000000000000006,151
2778,0.7671428571428571,0.32000000000000006,154
2779,0.7671428571428571,0.32000000000000006,157
2780,0.7657142857142858,0.32000000000000006,160
2781,0.7642857142857143,0.32000000000000006,163
2782,0.7671428571428571,0.32000000000000006,166
2783,0.77,0.32000000000000006,169
2784,0.7714285714285715,0.32000000000000006,172
2785,0.7685714285714286,0.32000000000000006,175
2786,0.77,0.32000000000000006,178
2787,0.77,0.32000000000000006,181
2788,0.7714285714285715,0.32000000000000006,184
2789,0.7685714285714286,0.32000000000000006,187
2790,0.7714285714285715,0.32000000000000006,190
2791,0.7714285714285715,0.32000000000000006,193
2792,0.7728571428571429,0.32000000000000006,196
2793,0.7728571428571429,0.32000000000000006,199
2794,0.77,0.32000000000000006,202
2795,0.77,0.32000000000000006,205
2796,0.77,0.32000000000000006,208
2797,0.7728571428571429,0.32000000000000006,211
2798,0.7714285714285715,0.32000000000000006,214
2799,0.7714285714285715,0.32000000000000006,217
2800,0.7728571428571429,0.32000000000000006,220
2801,0.7714285714285715,0.32000000000000006,223
